review_id,review_text,rating,date,thumbs_up_count
74a99929-2372-48df-a9e2-bb5633571a13,third calssss company farud by money charges the person who came to visit they say different and app show different in total visitor person ask more money worst service,1,2026-07-27 19:33:36,0
3e392fbf-efe1-4c90-b846-bf3cbeabb7b0,Excellent work from UC,5,2026-07-27 19:30:37,0
ab675e7d-2ef7-4b48-8f6e-0a2ff304e8b8,so good very helpful thank to urban company please provide professional worker's namaste,5,2026-07-27 19:04:33,0
3798c951-e86e-4209-9740-a39b9b039c9c,cancellation Charges are unnecessary burden on the client.... don't use it,2,2026-07-27 18:12:14,0
b6f8d955-ba84-4b07-9838-18fcec090952,excellent service,5,2026-07-27 18:11:55,0
bccdd51c-c22b-430b-b789-63f353d49caf,"main house help mostly leti rahti hu. lakin mujhe samjh nhi aata, Urban Company ka, Agar main inki house help (helper) jo aati hai, usko repeat karti hu , to yeh log Rs.(9/29)extra charge kyun lagate hai. Repeat karne ka matlab yeh nhi hota, unko heere/moti lag gye hai. hum unko repeat iss liye karte hai, 1baar kaam kar k samjh aa jata hai (humhe unse kaise aur kya kaam karwana hai). Daily agr hum new Helper bulate hai, to unko daily phle to samjhate raho, kya kaam karna hai,remove extra charges",2,2026-07-27 18:11:05,0
08504e24-5b81-48d1-9be2-2baab92b1779,Best service. Just synchronise the pre-approval with the assigned professional. Keep him or her in the loop.,5,2026-07-27 17:35:55,0
a5de267e-70a2-47db-9180-5ca6144b9b81,pathetic app.. 0 support! can't claim warrant.. dates itself are disabled,1,2026-07-27 16:44:32,0
068dcbca-1883-4b65-9a45-6b96dc80d378,unable to claim my account warranty. and there is no support system only an ai chatbot,1,2026-07-27 16:38:11,0
40732201-a6c5-4ed1-832e-59e825cc0caa,it's better if you find someone in local for service. The app shows 99 and the bill comes around 400 something. and visiting charge 100 etc etc and sometimes they don't even do the work properly and says that is different you have not choosed it. it's not worth.,1,2026-07-27 15:50:24,0
85470a09-bb86-49da-813c-eecc373e8da8,"Nice service , quick On time.",5,2026-07-27 15:41:24,0
13ace872-6c8c-44b1-b892-03e10a37f7f0,thank for best service,5,2026-07-27 15:35:29,0
476b7fea-69e0-4477-b308-a236a3721922,"urban insta help - very poor service. taking advance money for package, than service does not provide. last minute cancelled services 3 rd time in one month.",1,2026-07-27 15:35:00,0
42297769-40b7-4027-bcea-b1252a786899,"good , you will reduce the headache",5,2026-07-27 15:18:05,0
16fb441f-af9c-4026-9c3e-af16c145d34d,worst service ever. people loot you for basic work. costs 3 times more than local service provider.,1,2026-07-27 15:09:11,0
d7eeac66-52c3-411f-84fa-3d2c38a58810,"Urban Company's service is very bad, I don't like it, and I don't want to book again. If you'd like, let me know:What specific issue you faced during the serviceIf you want help finding an alternative local serviceI can help you share feedback or find a better option. AI responses may include mistakes.",1,2026-07-27 14:36:20,0
375f1900-2464-4811-9528-242a986d41b9,Worst Insta Help service . Booked a service and the same maid gets it and she refuses to come. and UC doesn't refund and forces to use the amount before a particular date and for the same service which is not provided by them only. And the Bot doesn't seem to understand and humans are not available to respond. so dont waste money,1,2026-07-27 14:31:34,0
5644d90e-3644-4cee-b677-d45fc236c83b,Urban Company has become a Chor Company now. They have stopped addressing any shortcomings in their services,1,2026-07-27 14:19:53,0
48598ba3-c83b-461f-815f-4cf053e2cbbf,Thorough Professionals,5,2026-07-27 14:15:27,0
a23bd74b-3d5e-4569-bac0-2a4fe943b4ff,"Horrible. Not only do their service providers cancel bookings at the last minute and misbehave with customers, these people try to force you to accept the same service provider in the future as well even when complaints and requests for blacklisting that professional are raised with them. And God help you if you get a customer care executive called Juhi Sharma on the helpline. She will blame the customer for the bad service provided instead of taking corrective action",1,2026-07-27 13:55:58,1
640f5dce-92d8-4d04-9b53-c6303036a9c6,acction process little slow,4,2026-07-27 13:54:10,0
2b966e56-360c-4a3f-a4b9-6738315c1b42,"the service promises, failure in meetings... app always saying slot not available poor response in the customer service.. needs improvement",2,2026-07-27 13:27:29,0
384418a8-ee0c-4d47-b03e-2d36044ac9c1,very helpful & nice 👍,5,2026-07-27 13:16:11,0
f14b0114-0b23-4326-a459-0dbb9c71f9a2,really helps lot off for me.. quick n higine work. super. thank UC,5,2026-07-27 12:40:23,0
79a8ffc6-8700-4a73-951d-7a515ae2c0f4,worst app in case of customer care. They don't have any customer support calling. they charge and the professional also ghosts you. They cancel the booking on their own and charge 200 without any notice. This is very irritating and disgusting. I am fed up with this app. Have given this rating and description so that no one installs this app and gets irritated.,1,2026-07-27 12:32:12,0
e96a5bba-6d40-45dd-8fc1-d9a9fd58f9f4,my first experience was my last experience it was pathetic go and local technician they are good also I will never ever anyone recommended this kind of application to use any services as per customer technicians whatever they called what kind of their kind of service they are provide in one word pathetic pathetic pathetic pathetic pathetic pure pathetic please do not any kind of service this type of app the wasting time,1,2026-07-27 11:59:39,0
3d695f99-0ee7-4c1e-8a81-4faf4cc1a75b,ac ka cooling ke liye gas refill book kiya tha uc se pr ab tk 4 baar gass dalwa chuka hu or jitne baar agent aata hai warranty me hai or kuch paisa lekar gass dalata hai or fir kuch din baad same prblm hota hai abhi last 2 june ko gas refill kiya tha abhi fir se whi problem ho tha hai or jb warranty claim ke liye revist book kr rhe hai to claim me booking bhi nhi le rha hai ye bahut bekar experience hai koi bhi uc se mt book kro ek to isme payment krne ke baad call customer support nhi hai.,1,2026-07-27 11:56:02,0
05d6a862-4f25-492c-a162-346bae77e319,very Efficient and Excellent service,5,2026-07-27 11:48:00,0
13976225-8609-449a-b9e5-add41d90d66e,Very neat and clean service. Excellent service and very hard working,5,2026-07-27 11:41:09,0
0ed14070-0ec7-4dfa-85e5-4c76835f5e5c,"Useless InstaHelp service. Worker denied to work and when I try to cancel it, it charge 90% as cancellation charges. n No dedicated help and totally useless. Don't jump into this holy trap.",1,2026-07-27 11:25:32,0
c26488fa-7d23-4566-aca8-1db6ce3b13c6,proffessionals are uesless.. they say no work and their customer service also support them i have already sent mail. received no reply even after 24 hrs..,1,2026-07-27 11:15:46,0
372cfc16-eb51-4833-a903-a3a86df25a7e,Worst app. Amount got deducted twice but plumber service didn't get booked. Pay by cash as well is not available.,1,2026-07-27 10:21:52,0
5beb4545-90aa-4784-ab5d-3d6a6c756fc7,Why did you replace humans with AI chatbot for support. Your AI chatbot apologizes without giving a resolution for the problem and refuses to connect to a human agent. Whose idea was this?,2,2026-07-27 10:14:33,0
e1ad2f09-6ccc-4106-8b10-4e0e55b4941b,price changed after accepting,1,2026-07-27 10:13:33,0
2aa9c1a4-c72c-4e41-a63c-e33bad6e22a9,Poor Support from the Company after Carpenter backed out yesterday.. No Replacement for the Carpenter yet.. 😡😡😡,1,2026-07-27 09:56:16,0
8323b673-68a4-4b1e-a8c6-fb2956138e95,"Lost my spectacles! Lost my trust! Cleaner, Cassidy, threw my spectacles during an UC cleaning service. Instead of accountability, I was met with repeated avoidance, unanswered questions and a refusal to provide a proper explanation. A company trusted to enter customers' homes should be transparent and responsible when things go wrong. Urban Company failed on every count! Think twice before trusting them with your home. Don't get scammed unless you're very free to deal with CS in India.",1,2026-07-27 09:49:53,0
8913c69f-68e4-4816-9c97-d54c7e91f726,"Insta help just took my patience to the edge 3 booking all 3 delayed by more than 30 min. i rescheduled to get it earlier, it says 1p min but gets delayed again by 45 min. Would not recommend Urban company for their insta help",1,2026-07-27 09:34:27,0
f16560e0-b063-47c5-826d-293ee6906be7,"Wall Panels red dot, cheap tactics. Most of the carpenters are unprofessional, had language problems with them, they wont speak english. Prices are too costly for small works as well.",1,2026-07-27 09:12:55,0
059a09bb-d1cf-4054-b7fe-6d8c01baee3c,"problem in slot booking day & time,solve u r problem.",5,2026-07-27 09:04:44,0
980ee74b-7ff3-4627-ac99-d53c4c8535ec,urban company partners ko bahut kam rate me kaam karvati hai partners ki kamai bahut kam hai,1,2026-07-27 06:42:24,0
214168de-4b3a-43f1-9e75-1174018f9739,It shows location is available but not showing any available slots,1,2026-07-27 02:29:50,0
739de4b9-cae6-428d-abf8-38034dcbd648,nothing in House help work service,1,2026-07-27 01:02:57,0
ac3901ed-0297-4b17-8b91-cc212e36cb7f,The app has an inherent flaw. It doesn't permit a second claim on the warranty. I booked a service for the split AC unit. It was that the refrigerant had leaked and we got the issue fixed. Then the same issue came up again. It was covered under the 90 day warranty period so I booked a service request again. The 2nd time they found that the same issue of refrigerant leak had persisted after the first technician had fixed it but the app's not allowing me to book another revisit.,3,2026-07-27 00:52:10,0
d4b0e4f9-f847-4562-b94c-00a1afbc5277,"What I didn't like is that if you want to book a partner you've previously rated 5 stars, you're charged a higher price. Also, once I chose the ""Best Available"" option because I didn't want a particular partner again, but the app assigned me the same person I had intentionally avoided. On top of that, my preferred 8:00 a.m. time slot wasn't available under ""Best Available,"" so I had to book the more expensive option. Pricing and partner allocation needs to be much more transparent.",3,2026-07-27 00:00:25,0
0f772e7f-cc7a-466d-9f56-84bc64cbedfc,bohut he bekar service hai..maine 31st May ko AC repair kraya tha aur without any information provide by Urban Company warrantee was only for 1 month I paid for repair and service rs.3817 which is too high and again leakage is starting again.. All my hard-earned money just went to waste like this. Please provide service at free of cost 1 month warrantee is not enough at least 3 month warrantee is to be provided.,1,2026-07-26 22:54:05,0
b7bd15e5-0c3c-4fdf-b5b7-550af2d6f177,urban company is pathetic don't use their services,1,2026-07-26 22:42:26,0
6e3503af-145a-45d9-86ed-db16b0797ccc,Booked AC service and changed some parts they provided warranty Mr lukman came and done but now to claim warranty they not showing up worst experience,1,2026-07-26 22:22:43,0
b338adb5-2b35-4c59-9cdd-29db172b47eb,so far love the cleaning services. will always recommend my friends and families if they need these services.,5,2026-07-26 20:46:55,0
6068fdaa-a55b-43a4-af19-b0f842a9f556,I am unable to locate the customer support number on the app just to clear a query about booking a service and its details. What the heck. pathetic overlypriced,1,2026-07-26 20:28:01,1
90632f18-6549-48e3-b73b-5306ecdc8c0b,such horrible support experience. support team does not exist completely. they have put a no use ai tool which is rubbish. earlier the strong point has become the worst part now. your team is very cunning. instead of refunding to source they refunded the amount in wallet. what will i do with that?? return my money to source you fraudster. learning: people should never pay before a service starts.,1,2026-07-26 20:26:59,0
588bacb6-c209-48e4-92ab-37887c3b2b75,very nice organisation,5,2026-07-26 20:22:58,0
c4acba73-63bc-4e31-b4e1-d6ccff2dc315,"The problem wasn't resolved even after they visited the house three times; on top of that, they charged me separately around 4k to 5k",1,2026-07-26 20:17:26,0
147b8d04-4102-4df0-8a29-aa087bdbdd18,worst experience in this app I m booking the electrician today morning 11:08 am slot still not coming electrician Uc app is not supported coustomer properly,1,2026-07-26 20:06:44,0
f5488691-7745-4037-b074-46a2edac1c27,it's hard to reach customer service and they are not helpful at all.,1,2026-07-26 19:49:40,0
07e765a0-784d-497d-a6af-d3ab5492a8c0,"I appreciate, but should keep service for Hair straighting",5,2026-07-26 19:06:54,0
253f88f5-a982-4acb-9697-4367ee18d519,Service rates have been increased and have removed convenient and affordable options.,3,2026-07-26 19:03:49,0
3b5e0761-e2f9-4fc9-9ffe-54e178a40a30,"2 stars are given because you have bungalow cleaning based on bedroom, and when the team comes they see the size and run away as it happened to us day before. please along with the bedrooms request also the area of the property. furthermore we got a call from your office day before after the service failed, you had promised a discount of 10% which was not given",2,2026-07-26 19:01:42,0
f27f0342-8723-4d2f-b01a-6df78eeb268d,"first time booked, why no offer or discount given?",2,2026-07-26 18:51:05,0
5d316263-3ef9-429f-9096-b8080fbb82ff,they have trained force who knows their work,5,2026-07-26 18:32:32,0
2202c8eb-22e7-447d-aea1-c82f4e3c3015,"Extremely disappointed with Urban Company’s service! We booked a technician to repair our washing machine, who took ₹2,000 in cash but left the job incomplete. He kept the service request “paused” and never updated the payment or provided an invoice. Despite promising to return after a week, he never came and ignored our repeated calls. When we contacted Urban Company support, they suggested rescheduling with another technician. Shockingly, they claimed to have “no record” of the ₹2,000 payment.",1,2026-07-26 18:06:07,0
63858f9a-4a3c-4da4-ad3a-1ae300d37f30,worst support all u will get in response is ai chatbot predefined replies.,1,2026-07-26 18:00:06,0
e1f68359-29c3-4af7-ab98-dbe013494271,"UPDATE: Also, your chat-based support system seems broken. When I want to cancel a booking, I'm told that the booking is cancelled but the professional ends up turning up at my door claiming it's not cancelled. Either make my preferred professionals available or at least provide the option to select professionals based on languages they can speak. Of late, in Insta help, my bookings with preferred professionals are also being frequently rescheduled from UC side with a different professional.",1,2026-07-26 17:43:30,1
2874ce7a-802f-4ca7-8f14-34358caf8dfd,Worst service of Urban Company... Recently they charged me 9 thousand rupees for Ac servicing and Gas filling and they said it was under warranty and now the I am unable to book the revisit under warranty claim.Frauds !!,1,2026-07-26 17:42:52,0
2bdb6c64-2de7-44bb-ab64-cd8d9c67a3ff,this days urban company has become more commercial charging heavily on regular prices and if we cancel the booking they are charging too much almost 40% charging without doing service.,2,2026-07-26 17:06:05,0
2ef059a2-55c8-43b5-8816-f9bc7c09c5d6,Very Dependable Service Provider My experience was Total Satisfaction 😀,5,2026-07-26 17:00:30,0
dff67029-7f26-4cd8-935c-5bf102bc1f71,"Charges taken but services not delivered, arrogant attitude. Callback request rejected",1,2026-07-26 16:58:49,0
22e79703-4e1c-4035-94c3-2b7a2b3efecd,Excellent service and support,5,2026-07-26 16:42:33,0
d95cd5db-0905-44c9-a2a9-c952a38f8727,Experienced and helping staff. happy to take her services.,5,2026-07-26 16:34:22,0
79e396c0-dcc7-4b6c-86cc-30c039a18d68,very useful app.,5,2026-07-26 16:04:49,0
0924b71c-5517-49ad-a62c-936256a5ad5a,"The app is ok but the customer service is very bad. Even after filing a complaint, no one responded.",2,2026-07-26 16:00:57,0
d53c7ff5-b191-42be-9fef-0f50e019ccde,"hello urban company. I have been using ur services from the beginning of ur journey. thanks for all the help. u have improved alot. with alok the service u provide, can u add one more service? window cleaning experts. thanks",5,2026-07-26 15:56:31,0
07809b0c-9023-4022-b76c-ebff6cd79141,worst Ro My Native M1 Ro output tds 10 de raha hain water taste v bahut kharab hai complain karne pe koi nahi jabab deta hai Bas influencer ka video bhej deta hain 10 ka tds health ke liye acha nahi hota hai waste of money hai koi v Native ka Ro mat lena bahut bekar company hai customer care v iska bahut bekar hai,1,2026-07-26 15:48:55,0
1734c9de-d5d9-475e-96ce-193abb161b1c,good service provider,4,2026-07-26 15:46:39,0
f83a092e-1ac7-4b9e-9977-728249501e49,bahut badi fraud company hai urban company customer se online paisa lekar bina service diye customer ka paisa kha jari hai urban company customer ko bewkuf banati hai inka staff bolta hai ki humse bathroom saaf nahi ho payega aur chala jata hai aur urban company wale paisa bhi kaat lete hai bina kam karwaye paisa kaat Lena customer ke account se fraud karna bewkuf banana inko bahut achche se aata hai bina service diye paisa kaat Lena inki aadat hai pura Paisa bhi wapas nahi karte hai urban compa,1,2026-07-26 15:43:30,0
91f1473d-4528-429e-84fa-c1c406ed51eb,it is very nice and I am very glade to have this app but one backlog is there are reducing the works if any one are getting injured..... it's their responsibility so i felt that one backlog other than that everything is excellent💯💯👍👏👏👏,4,2026-07-26 15:20:46,0
06caf8a8-c3b9-4848-97d8-5273ebb35ab6,"Urban company sent electrician to install water geyser, how idiotic. Its not his fault, he refused to do the complex plumbing work in duct and had to cancel the work, and my 137 rupees was deducted from refund for Urban company's stupidity. Hat's off to you Urban company, you nailed it.",1,2026-07-26 15:02:31,0
a5b2d933-8079-46b6-a74e-42b177da73d8,"Rakash was very hard working,cleaned in a very good manner",5,2026-07-26 14:52:37,0
7c8518df-503e-4cbd-9907-707c3b8ce3a8,worst experience ever just trying to check my patience. booked a maid 2hrs back for 2pm then they rescheduled for 2:30 and then 2;45 pm and norw asking to reschedule.... worst service snabbit is way better than this,1,2026-07-26 14:42:40,0
c8bdd7d5-d01c-4f2b-af3a-e29b4fa32363,initially RO was not working properly but now RO is working properly nice service by Urban 👍,5,2026-07-26 14:34:45,0
f65f3d53-0e2b-4bb3-bbcb-ffbddfd33ae8,it's a good app for Insta help house help.,5,2026-07-26 14:31:24,0
b545d36a-65e1-4a50-a6b0-c2e81d478cf0,initially showing 49 when going for payment its 158 how?,2,2026-07-26 14:28:38,0
506d7cfb-46ba-4826-95a6-94dc74105e83,Very Professional workers. Highly recommended.,5,2026-07-26 14:27:21,0
92941d8c-36ac-4d78-a68c-acfa782ddb3e,professional service,5,2026-07-26 14:01:11,0
01dc9005-7ca5-47b6-b40a-8ae10854aaba,instahelp feature is worst..,1,2026-07-26 13:33:48,0
62710eb2-3fe3-4430-bab4-00f346457792,Unprofessional. the representative says he cannot clean the bathroom floor as it has hard water stains. The company does not make any reference to such an eventuality while booking. It is hard to believe that mine is the first instance when they have come across hard water stains. They should clarify upfront that one should not care to book if the locality has hard water problem.,1,2026-07-26 13:31:48,0
72e9f8f2-0a81-4d1e-8402-9a97f48a300f,good service. reliable,5,2026-07-26 12:14:23,0
c27f9352-aea6-4a63-a0d4-4a1323fefcf2,"I booked an Intense bathroom Cleaning, but the app showed Normal Cleaning after the booking. Urban app somehow cheating",1,2026-07-26 12:05:34,0
3bf4e5ef-8266-4f2f-b358-80ec181c4490,ussless app mera bass chale to ek bhi star na du bhai.,1,2026-07-26 11:44:08,0
e088d778-d9d6-406f-8a07-52eb794210d4,Thanks for your Service,5,2026-07-26 11:22:06,0
b12788b9-a6da-4135-b812-83d7b8375656,"they are not allowing me to book for 1 service which is under 1k , and want me to pay a minimum of 3k to checkout",1,2026-07-26 11:11:51,0
9e8a67e2-25ef-4390-97df-3e3c5379abeb,Great service by akash,5,2026-07-26 11:08:31,0
863b13b7-39f2-4c89-8649-fa2709f5a9b6,"Very disappointed with NATIVE RO WATER PURIFIER BY URBAN COMPANY after-sales service. If there is a problem with the purifier, you first have to wait 24 hours. Only after 24 hours, they arrange a mandatory video call. After completing the video call, a technician may take another 24 hours to visit — potentially 48 hours in total. Major concerns: If an elderly person is alone at home and doesn’t know how to handle a video call or follow the process, they will not arrange a technician without c",1,2026-07-26 11:06:36,0
117e4be8-8046-4cb8-8670-44a3d8c238fc,few services could be clubbed and charged less rather than unnecessary double service charges.,4,2026-07-26 10:36:49,0
ba3290db-8047-4542-9eb0-7df0e0763b33,service will very good but kabhi kabhi booking cancel Khuli Ho Jaati Hai tumko bahut bura lagta hai,3,2026-07-26 10:31:53,0
6eb27070-4d52-491b-b798-e380de7b5376,rates are disguised,4,2026-07-26 10:30:45,0
8ca5a19b-243b-42f0-8dcc-d3fc68987602,"Worst app and services , the rating over here is fake reviews",1,2026-07-26 10:30:07,0
b8da876c-56fc-4baf-afc5-a9acd4e493f9,"The service is really professional and their personals know their expertise , they're good in what they do . also I was charged a bit extra , for which I asked about it to the customer care and the refunded me instantly",5,2026-07-26 10:24:37,0
38107473-1cf6-484a-bca1-8748d3165063,"I have faced poor support system during a recent purchase. I ordered their high-end purifier and completed the payment on the same day. However, after a week, there was no communication or product delivery. Consequently, I canceled the order, but the cancellation process has been unduly prolonged. The support team consistently provides a standardized response: ""the process has been initiated, and you will be informed soon."" Regrettably, this ""soon"" never materializes. Don't fall in trap.",1,2026-07-26 10:03:40,0
4267045d-50f2-43b6-a3cc-6c857be59ae4,"Their professionals have a habit of cancelling at the last moment and they will not inform UC but call the customers, if they feel like it, to cancel or you can just keep waiting for them. There is no clear help and obviously they do not provide alternatives at the same slot which is very frustrating as it was selected for some reason. Recently it has become a normal practice rather than exception.",1,2026-07-26 08:29:54,0
0632c249-3f61-4669-9e94-e2a4b65044dc,"Insta help services are becoming pathetic day by day, the professionals cancel the very last minute on weekends so that they can sent the worst rated ones only the last minute, only few professionals are good , Cherry on the cake is the bot in the name of customer care who doesn't want to understand anything. I really wish I could get a better alternative in my area so that I can get rid of this so called company.",1,2026-07-26 07:09:44,0
c1b32dca-003d-4090-98ee-2cecb98d57e2,very impressed with kitchen cleaning services,5,2026-07-26 01:02:35,0
5769ad00-86a9-4022-b4a3-3dd7d2eef39f,This app is so convenient and the beauticians are very well trained.The products that they use are also good,5,2026-07-25 23:27:49,0
7d2c70d4-7ef5-440d-a7e8-53063a02f608,Over priced for services.,1,2026-07-25 23:01:07,0
04559422-c5e5-41cd-b581-8895029ed12b,"worst service. they hire very cheap low skilled manpower who do not know how to do the work. on top of it, they also scam you by making you pay in advance for the service. the service which would be of very low quality. zero response. overall a fraud company",1,2026-07-25 22:35:57,0
f02d5083-b7c0-44d2-8ec0-24dbbcd7163a,amazing services but cost jada h,5,2026-07-25 22:18:51,0
d4d5f2c9-d4de-4b01-97fe-602b013c2d80,"it take 3 working YEARS to get and verify the otp , and get what ,after entering the otp , correctly , it keeps saying wrong otp , and the the loader will keep loading , until dinosaur will be back to earth.",1,2026-07-25 21:18:14,0
e0d2819c-b439-43ef-b875-dfc4ba2d085e,Awesome Service just the way I want it,5,2026-07-25 21:08:40,0
473115bf-dbdf-4597-9d47-0ba98eb2d3a0,Good work is done.,5,2026-07-25 20:53:57,0
50153dfc-f261-47f1-85d7-9edd75da9507,Good service options,5,2026-07-25 20:13:18,0
a10e5c0b-9b56-4f8d-9508-e1287bafdf90,"very worst app, I got charged for the professional unable to come and cancelled. very slow service also, every time their professional saying excuses and said unable to come, it's a spam app",1,2026-07-25 19:29:39,0
f93f0f09-a5ba-4e03-b15d-367014c78aef,excellent app it's very useful,5,2026-07-25 18:37:14,0
0d4b111c-3d8d-4833-93c8-fd614150eb79,very genuine and honest work with experienced staff Value for money,5,2026-07-25 18:03:20,0
f1e918c5-ede8-40a6-a18c-5a0059d9cfa0,wonderful job done by them.,5,2026-07-25 17:39:53,0
4a469f20-36b3-4666-9e28-0219aaf65306,1 stop shop fixes almost everything except broken hearts,5,2026-07-25 16:31:45,0
f80bb69f-9d15-49c7-bde0-3a33e66ff1bd,"you name the service, they hv it. most reliable service company.",5,2026-07-25 16:11:03,0
4f2b0774-e12b-4e8d-aaf7-f9465b6dd9e5,worst service & stealing the money in the name of cancellation even its not mine,1,2026-07-25 16:03:51,0
39a6944f-d846-48e6-84b1-7b09facf52f2,Literally they are looting money from people. please use local plumbers and carpenters,1,2026-07-25 15:41:48,0
ed762cf4-0749-499b-b0c8-4303f1c9f916,The app is not fully informative and contact details were not visible,3,2026-07-25 14:59:43,0
df80260f-8786-4daf-a7c9-f96e87229891,good cleaning work,5,2026-07-25 14:58:01,0
9353c05e-be33-4dae-92fc-001ca12a9844,maha faltu app booked for 3pm 25.7.26 at 3pm they cancelled what the hell,1,2026-07-25 14:49:16,0
1a001365-c066-4ef2-b6a7-9179a5c045c7,nice work and they trained well their partners,5,2026-07-25 14:45:08,0
75b2987c-0dbc-4ce4-8447-0d792cac8c55,"poor experience,no professional available at any time, ;better to use snabbit",1,2026-07-25 14:06:05,0
02fb7fe0-f255-4fb2-8401-8b5833fb0728,"Had a terrible experience. We booked a hair cut appointment a day before. Even got a call from the person assigned confirming it on the very day. But an hour later we got to know that the appointment was cancelled without informing us and was rescheduled at a different time with a male professional. After that when we cancelled and asked for a refund, the customer services kept dodging the attempts to refund, insisting that we opted for COD, even though we already paid via UPI.",1,2026-07-25 13:58:44,0
d32eddac-79f4-4d7e-83f7-4765f5740650,"good products, complex app and incompetent staff booked for wall panelling, survey and assessment was done on very next day to my satisfaction. however it's over 3 weeks now and managers at UC are unable to provide me with a quotation. moreover app is not user friendly it takes lots of time to get to the latest quote shared by manager and once you reach their you only fing that this too is inaccurate. tired of explaining Swatik and now eventually give up.",2,2026-07-25 13:19:16,0
3c12a94b-55fe-454c-8ca6-24566945c4a4,all services are good and affordable..,5,2026-07-25 13:16:00,0
d4f679bb-df84-4677-97b6-fcfcc60fbcce,extremely high cost about any kind of services,1,2026-07-25 13:10:56,0
d36e1ac8-574e-4f36-bafd-21c52ac3b0ae,"The services are good. However, the technicians charge too much even after the service for replacing parts, whether it is needed or not. The prices they quote for replacements are much higher than the normal market rates. Not even from one technician, i faced this situation from more services in Urban clap.",2,2026-07-25 13:09:25,0
679bf26b-ff75-413a-8008-40e95aedb610,company works is very good 👍,5,2026-07-25 12:54:25,0
de18bfa9-5293-4f15-8a01-dc08293b755c,excellent 👌👍 UC,5,2026-07-25 12:34:17,0
db7d51e1-7077-47c3-a8b4-1ca6d4da5f71,"Even though I have not downloaded this app, many people are appreciating the excellency",5,2026-07-25 12:30:14,0
